,document,clause,severity,a,ch,cr,j,law,ltd,ter,use
8015,Duolingo,"You agree to defend, indemnify and hold harmless Duolingo and its directors, officers, employees, contractors, agents, suppliers, licensors, successors and assigns, from and against any and all losses, claims, causes of action, obligations, liabilities and damages whatsoever, including attorneys' fees, arising out of or relating to your access or use of the Service, any false representation made to us (as part of these Terms and Conditions or otherwise), your breach of any of these Terms and Conditions, or any claim that any translation we provide to you is inaccurate, inappropriate or defective in any way whatsoever.",0,0,0,0,0,0,0,0,0
8016,Duolingo,License to Apps,0,0,0,0,0,0,0,0,0
8017,Duolingo,"Subject to the terms of these Terms and Conditions, Duolingo grants you a non-transferable, non-exclusive license to download, install, and use one copy of each App in object code form only on an interactive wireless device that you own or control.",0,0,0,0,0,0,0,0,0
8018,Duolingo,"You may not derive or attempt to derive the source code of all or any portion of any App, permit any third party to derive or attempt to derive such source code, or reverse engineer, decompile, disassemble, or translate any App or any part thereof.",0,0,0,0,0,0,0,0,0
8019,Duolingo,"Duolingo and its licensors own and shall retain all intellectual property rights and other rights in and to the Apps, and any changes, modifications, or corrections thereto.",0,0,0,0,0,0,0,0,0
8020,Duolingo,The following terms and conditions apply to you only if you are using the Apps from the Apple App Store.,0,0,0,0,0,0,0,0,0
8021,Duolingo,"To the extent the other terms and conditions of these Terms and Conditions are less restrictive than, or otherwise conflict with, the terms and conditions of this paragraph, the more restrictive or conflicting terms and conditions in this paragraph apply, but solely with respect to Apps from the Apple App Store.",0,0,0,0,0,0,0,0,0
8022,Duolingo,"You acknowledge and agree that these Terms and Conditions are solely between you and Duolingo, not Apple, and that Apple has no responsibility for the Apps or content thereof.",0,0,0,0,0,0,0,0,0
8023,Duolingo,Your use of any App must comply with the App Store Terms of Service.,0,0,0,0,0,0,0,0,0
8024,Duolingo,You acknowledge that Apple has no obligation whatsoever to furnish any maintenance and support services with respect to the Apps.,0,0,0,0,0,0,0,0,0
8025,Duolingo,"In the event of any failure of any App to conform to any applicable warranty, you may notify Apple, and Apple will refund the purchase price, if any, for the App to you; to the maximum extent permitted by applicable law, Apple will have no other warranty obligation whatsoever with respect to the Apps, and any other claims, losses, liabilities, damages, costs or expenses attributable to any failure to conform to any warranty will be solely governed by these Terms and Conditions.",0,0,0,0,0,0,0,0,0
8026,Duolingo,"You and Duolingo acknowledge that Apple is not responsible for addressing any claims of you or any third party relating to the Apps or your possession and/or use of any App, including, but not limited to: (i) product liability claims; (ii) any claim that an App fails to conform to any applicable legal or regulatory requirement; and (iii) claims arising under consumer protection or similar legislation.",0,0,0,0,0,0,0,0,0
8027,Duolingo,"You and Duolingo acknowledge that, in the event of any third-party claim that any App or your possession and use of that App infringes that third party’s intellectual property rights, Duolingo, not Apple, will be solely responsible for the investigation, defense, settlement and discharge of any such intellectual property infringement claim to the extent required by these Terms and Conditions.",0,0,0,0,0,0,0,0,0
8028,Duolingo,You must comply with applicable third party terms of agreement when using any App.,0,0,0,0,0,0,0,0,0
8029,Duolingo,"You and Duolingo acknowledge and agree that Apple, and Apple’s subsidiaries, are third party beneficiaries of these Terms and Conditions as they relate to your license of the Apps, and that, upon your acceptance of these Terms and Conditions, Apple will have the right (and will be deemed to have accepted the right) to enforce these Terms and Conditions against you as a third party beneficiary thereof.",0,0,0,0,0,0,0,0,0
8030,Duolingo,In-App Purchases,0,0,0,0,0,0,0,0,0
8031,Duolingo,"If you purchase an auto-renewing periodic subscription through the Service, your Duolingo account will be billed continuously for the subscription until you terminate it as set forth below.",0,0,0,0,0,0,0,0,0
8032,Duolingo,"After your initial subscription period, and again after any subsequent subscription period, your subscription will automatically renew for an additional equivalent period.",0,0,0,0,0,0,0,0,0
8033,Duolingo,"If you do not wish your subscription to renew automatically, or if you want to change or terminate your subscription, you will need to log in to your Duolingo account and follow instructions to terminate or change your subscription, even if you have deleted your account.",0,0,0,0,0,0,0,0,0
8034,Duolingo,"In the Service, you may purchase, with “real world” money, a limited, personal, non-transferable, non-sublicensable, revocable license to use (a) “virtual currency,” including but not limited to virtual gems, solely for use in the Service, and (b) “virtual in-app items” (together with “virtual currency,” “Virtual Items”).",0,0,0,0,0,0,0,0,0
8035,Duolingo,"You are allowed to purchase Virtual Items through the Service, and not in any other way.",0,0,0,0,0,0,0,0,0
8036,Duolingo,"Duolingo may manage, regulate, control, modify, or eliminate Virtual Items at any time, with or without notice.",3,0,0,0,0,0,0,1,0
8037,Duolingo,"Duolingo may update the pricing of Virtual Items at any time in its sole discretion, and may add new Virtual Items for additional fees.",2,0,1,0,0,0,0,0,0
8038,Duolingo,Duolingo shall have no liability to you or any third party in the event that Duolingo exercises any such rights.,2,0,0,0,0,0,1,0,0
8039,Duolingo,The transfer of Virtual Items is prohibited except where expressly authorized in the Service.,0,0,0,0,0,0,0,0,0
8040,Duolingo,"Other than as expressly authorized in the Service, you shall not sell, redeem or otherwise transfer Virtual Items to any person or entity, including but not limited to Company, another user, or any third party.",0,0,0,0,0,0,0,0,0
8041,Duolingo,Duolingo may revise the pricing for the goods and services offered through the Service at any time.,2,0,1,0,0,0,0,0,0
8042,Duolingo,You agree to pay all fees and applicable taxes incurred by you or anyone using a Duolingo account registered to you.,0,0,0,0,0,0,0,0,0
8043,Duolingo,"All information that you provide in connection with a purchase or transaction or other monetary transaction interaction with the Service must be accurate, complete, and current.",0,0,0,0,0,0,0,0,0
8044,Duolingo,"You agree to pay all charges incurred by users of your credit card, debit card, or other payment method used in connection with a purchase or transaction or other monetary transaction interaction with the Service at the prices in effect when such charges are incurred.",0,0,0,0,0,0,0,0,0
8045,Duolingo,"You will pay any applicable taxes, if any, relating to any such purchases, transactions or other monetary transaction interactions.",0,0,0,0,0,0,0,0,0
8046,Duolingo,Payment Processors,0,0,0,0,0,0,0,0,0
8047,Duolingo,"In no event will Duolingo be responsible for the actions or inactions of any third party payment processor, including, but not limited to, system downtime or payment service outages.",2,0,0,0,0,0,1,0,0
8048,Duolingo,"All financial transactions made in connection with the Service will be processed by a third party in accordance with their respective terms of use, privacy policy, and/or any applicable payment terms and conditions.",0,0,0,0,0,0,0,0,0
8049,Duolingo,We encourage you to learn about the practices of such third party.,0,0,0,0,0,0,0,0,0
8050,Duolingo,Refund Policy,0,0,0,0,0,0,0,0,0
8051,Duolingo,A.,0,0,0,0,0,0,0,0,0
8052,Duolingo,GENERAL,0,0,0,0,0,0,0,0,0
8053,Duolingo,"In the event that Duolingo suspends or terminates your use of the Service or these Terms and Conditions or you close your account voluntarily, you understand and agree that you will receive no refund or exchange of any kind, including for any unused virtual currency or other Virtual Item, any Content or data associated with your use of the Service, or for anything else.",2,0,0,0,0,0,1,0,0
8054,Duolingo,B.,0,0,0,0,0,0,0,0,0
8055,Duolingo,DUOLINGO ENGLISH TEST,0,0,0,0,0,0,0,0,0
8056,Duolingo,"In the event of a Test Issue (described below), Duolingo will, at its option, either (a) provide the user with a refund for the affected test, or (b) use reasonable efforts to resolve the Test Issue.",0,0,0,0,0,0,0,0,0
8057,Duolingo,"For purposes of this Section, “Test Issue” means: (i) the inability to complete the test due to a failure in the Websites or the Apps, or (ii) Test results are delivered more than 48 hours after the test is completed.",0,0,0,0,0,0,0,0,0
8058,Duolingo,Whether an issue constitutes a Test Issue will be determined by Duolingo in its reasonable discretion.,0,0,0,0,0,0,0,0,0
8059,Duolingo,"For clarity, termination or suspension of your account or certain activities on the Service that results from a violation of Section 5 regarding the English Test rules and procedures does not constitute a “Test Issue” and will not result in a refund.",0,0,0,0,0,0,0,0,0
8060,Duolingo,The amount of any refund will depend on the nature of the Test Issue and will not exceed the total amount actually paid by the user for the affected test.,0,0,0,0,0,0,0,0,0
8061,Duolingo,"To submit a valid claim for a refund, a user must (a) submit the Test Issue in writing to Duolingo within 24 hours after the Test Issue occurs, and respond to Duolingo’s requests for information or cooperation, (b) not have directly or indirectly caused the Test Issue, and (c) have met all test requirements when taking the test prior to making a claim for a Test Issue.",0,0,0,0,0,0,0,0,0
8062,Duolingo,"Third-Party Links, Sites, and Services",0,0,0,0,0,0,0,0,0
8063,Duolingo,"You expressly acknowledge and agree that Duolingo shall not be responsible or liable, directly or indirectly, for any damage or loss arising from your use of any third-party website, service, or content.",2,0,0,0,0,0,1,0,0
8064,Duolingo,"The Service may contain links to third-party websites, advertisers, services, special offers, or other events or activities that are not owned or controlled by Duolingo.",0,0,0,0,0,0,0,0,0
8065,Duolingo,"We do not endorse or assume any responsibility for any such third-party sites, information, materials, products, or services.",0,0,0,0,0,0,0,0,0
8066,Duolingo,"If you access any third party website, service, or content from Duolingo, you understand that these Terms and Conditions and our Privacy Policy do not apply to your use of such sites.",0,0,0,0,0,0,0,0,0
8067,Duolingo,"The Service may include advertisements, which may be targeted to the Content or information on the Service, or other information.",0,0,0,0,0,0,0,0,0
8068,Duolingo,The types and extent of advertising by Duolingo on the Service are subject to change.,0,0,0,0,0,0,0,0,0
8069,Duolingo,"In consideration for Duolingo granting you access to and use of the Service, you agree that Duolingo and its third party providers and partners may place such advertising in connection with the display of content or information submitted by you or others.",0,0,0,0,0,0,0,0,0
8070,Duolingo,NO REPRESENTATIONS OR WARRANTIES BY DUOLINGO,0,0,0,0,0,0,0,0,0
8071,Duolingo,"THE SERVICE, INCLUDING ALL IMAGES, AUDIO FILES AND OTHER CONTENT THEREIN, AND ANY OTHER INFORMATION, PROPERTY AND RIGHTS GRANTED OR PROVIDED TO YOU BY DUOLINGO ARE PROVIDED TO YOU ON AN “AS IS” BASIS.",0,0,0,0,0,0,0,0,0
8072,Duolingo,"DUOLINGO AND ITS SUPPLIERS MAKE NO REPRESENTATIONS OR WARRANTIES OF ANY KIND WITH RESPECT TO THE SERVICE, EITHER EXPRESS OR IMPLIED, AND ALL SUCH REPRESENTATIONS AND WARRANTIES, INCLUDING WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE OR NON-INFRINGEMENT, ARE EXPRESSLY DISCLAIMED.",0,0,0,0,0,0,0,0,0
8073,Duolingo,"WITHOUT LIMITING THE GENERALITY OF THE FOREGOING, DUOLINGO DOES NOT MAKE ANY REPRESENTATION OR WARRANTY OF ANY KIND RELATING TO ACCURACY, SERVICE AVAILABILITY, COMPLETENESS, INFORMATIONAL CONTENT, ERROR-FREE OPERATION, RESULTS TO BE OBTAINED FROM USE, OR NON-INFRINGEMENT.",0,0,0,0,0,0,0,0,0
8074,Duolingo,"ACCESS AND USE OF THE SERVICE MAY BE UNAVAILABLE DURING PERIODS OF PEAK DEMAND, SYSTEM UPGRADES, MALFUNCTIONS OR SCHEDULED OR UNSCHEDULED MAINTENANCE OR FOR OTHER REASONS.",0,0,0,0,0,0,0,0,0
